Date,Production KPC (kt),Fuel Gas (Mscm),Raw Gas to OGP (Mscm),Gas Injection (Mscm),Budget prod. KPC (kt),Ambient Temperature
14/08/2024,27.91726934,2.604494,15.412022,39.072985,32.25205565,19.36293602
15/08/2024,30.51813596,2.654896,24.103631,42.343855,32.44405565,18.4855423
16/08/2024,31.48360452,2.669871,24.529377,42.26966,32.44405565,16.9723568
17/08/2024,31.1810649,2.655465,24.272632,41.819302,32.47944365,17.65901184
18/08/2024,23.57839456,0.865284,24.824501,23.809521,18.31001854,19.65540123
19/08/2024,23.4985376,0,24.656441,27.047565,24.27229495,22.63090897
20/08/2024,23.04093793,0,24.545987,26.011277,25.12335079,21.6772213
21/08/2024,23.1672343,0.276078,24.040394,26.809504,25.12335079,25.16238213
22/08/2024,23.53891615,1.640392,24.044638,26.117621,25.12335079,17.95147705
23/08/2024,23.45567626,2.092221,24.068949,25.671958,25.12335079,19.31207275
24/08/2024,23.74075484,2.145371,23.251002,25.592848,27.2270514,19.5409584
25/08/2024,24.4049204,2.428229,21.910204,27.312157,27.3273174,21.79166412
26/08/2024,23.7983457,2.142042,19.809788,25.730556,27.3273174,20.83797455
27/08/2024,22.7340141,2.233258,16.648343,26.782773,27.3273174,20.3039093
28/08/2024,24.40487155,2.282752,18.809415,30.419027,27.76505909,21.18130302
29/08/2024,26.25069956,2.282037,22.280323,30.583651,28.18228165,25.02250671
30/08/2024,28.13973442,2.32484,22.362159,34.851103,28.18228165,23.31756592
31/08/2024,27.72826558,2.332712,22.718652,34.616641,28.18228165,19.3883667
01/09/2024,28.94416417,2.348712,24.414691,34.92345,29.78859154,18.43467903
02/09/2024,29.27985804,2.341499,24.532767,36.391792,29.78859154,19.87157059
03/09/2024,29.86041706,2.406577,25.507938,37.914416,29.78859154,21.25759697
04/09/2024,27.6862413,1.998561,24.862206,33.369594,29.71659154,18.65084839
05/09/2024,29.73732591,2.136733,24.610648,37.94076,29.71659154,15.48460102
06/09/2024,27.51090449,2.391589,24.29382,31.442321,29.71659154,14.18605804
07/09/2024,29.59170597,1.900444,24.25011,37.612147,30.36885754,16.32384682
08/09/2024,27.01945828,2.272694,11.167456,35.72537,25.86734862,20.29119301
09/09/2024,19.09772082,2.2739,0.00056,35.043739,21.36583971,21.62635803
10/09/2024,18.68769193,2.326364,0.000166,35.108682,21.36583971,22.82164764
11/09/2024,19.59465348,2.383666,0,36.404654,21.36583971,23.10139656
12/09/2024,20.50462758,2.419028,0,38.439291,21.36583971,20.02416039
13/09/2024,22.41295906,2.482532,1.221816,43.340502,21.36583971,18.54912186
14/09/2024,21.9723704,2.392056,0.663613,37.965469,23.699,18.68899536
15/09/2024,16.66497204,2.241787,6.071968,30.617972,25,19.00689125
16/09/2024,22.66463087,2.393607,21.529896,26.377963,25,18.98146057
17/09/2024,24.15823313,2.566644,22.539689,26.320073,25,14.60568142
18/09/2024,27.70721064,2.612532,23.963274,33.969255,30.95329249,14.05889988
19/09/2024,30.25009388,2.597362,24.403401,39.657189,32.38994167,14.30050087
20/09/2024,30.7821518,2.593975,25.164431,39.53144,32.608,17.08679771
21/09/2024,30.90898274,2.60735,25.305312,39.645983,32.608,13.7282877
22/09/2024,29.72402444,1.386587,16.633683,39.776186,32.031,18.93059731
23/09/2024,24.00835496,1.855722,5.572577,40.907491,30.08354375,11.0579586
24/09/2024,24.0973637,2.580703,5.484726,40.9998,30.08354375,10.81635761
25/09/2024,23.77280368,2.548965,5.369655,39.892553,30.08354375,10.02797508
26/09/2024,24.14080156,2.560902,5.361813,40.796595,30.08354375,11.97350025
27/09/2024,24.23086556,2.560615,5.366042,40.860991,30.08354375,12.2786808
28/09/2024,23.9741457,2.464906,10.301371,40.634745,30.08354375,13.86816216
29/09/2024,28.4418583,2.468511,22.345906,38.710177,30.08354375,15.80249691
30/09/2024,26.46111532,2.427153,23.685511,32.569032,30.08354375,16.0440979
01/10/2024,28.92981352,2.583125,24.828541,36.820508,33.422,16.24755096
02/10/2024,32.32912792,2.594504,24.846678,45.187429,33.422,15.87879276
03/10/2024,31.50642357,2.64268,25.027123,43.584659,33.422,10.81635761
04/10/2024,32.37500005,2.660277,25.05011,45.050173,33.326,8.743673325
05/10/2024,32.13187296,2.641358,24.949924,44.8299,31.01,8.769105911
06/10/2024,32.12725146,2.600991,24.970982,45.033834,31.386,18.04048729
07/10/2024,32.2533572,2.603112,24.888255,44.800641,33.422,17.5700016
08/10/2024,32.1571779,2.568909,23.787843,44.835612,33.422,19.45194626
09/10/2024,30.49057744,2.591201,19.162194,45.762441,33.422,15.84064484
10/10/2024,30.98349683,2.618874,23.776769,45.34459,33.422,9.493908882
11/10/2024,32.12094431,2.67793,27.480626,42.752763,33.422,5.653721809
12/10/2024,32.2809835,2.68732,27.588203,42.484158,33.422,1.265227199
13/10/2024,31.5951818,2.680196,26.665717,41.357939,33.422,-0.78202486
14/10/2024,30.49856357,2.660296,27.331491,39.023712,33.422,1.036341906
15/10/2024,32.29869957,2.648044,27.028032,42.465838,33.422,2.524096489
16/10/2024,31.48513305,2.598241,27.084503,40.274456,31.13,4.177157402
17/10/2024,32.3366783,2.565381,26.877994,43.184006,31.506,7.48480463
18/10/2024,32.27502121,2.597081,26.743854,43.357983,33.4,6.225934982
19/10/2024,32.08908928,2.564796,27.139748,43.199688,33.302,8.730957985
20/10/2024,31.84926464,2.549316,27.296346,43.700172,33.302,9.684646606
21/10/2024,33.5867072,2.562206,27.672351,46.04698,33.302,6.136924267
22/10/2024,33.35530352,2.597914,27.582331,47.007842,33.422,3.795681715
23/10/2024,33.1162536,2.585752,28.046022,46.801718,33.422,8.184176445
24/10/2024,33.3950568,2.622317,28.385364,46.970672,31.956,9.93896389
25/10/2024,33.73274739,2.664702,28.36037,47.26078,31.956,7.116044998
26/10/2024,32.80957227,2.729348,26.421444,46.960905,31.956,4.202589035
27/10/2024,33.664937,2.776844,28.448998,46.884653,31.956,2.778413534
28/10/2024,33.70149157,2.795754,28.704179,47.210971,31.956,1.099921227
29/10/2024,33.540663,2.817445,29.049204,46.334438,31.01,-1.83744061
30/10/2024,33.30292275,2.79361,29.177969,45.41492,31.386,0.654866338
31/10/2024,33.44900442,2.757794,29.013988,45.593844,33.422,4.966557503
01/11/2024,33.32006526,2.754993,29.024016,44.96777,31.01,1.53226006
02/11/2024,31.1039304,2.674381,28.838799,40.211113,31.386,7.535667896
03/11/2024,31.85935014,2.77821,27.533124,42.338849,33.422,-1.023626089
04/11/2024,30.3775096,2.778313,28.883978,36.803686,33.422,-2.841992855
05/11/2024,31.94878856,2.833397,28.417472,41.1937,33.422,0.222527385
06/11/2024,31.91302895,2.842137,28.611961,41.97011,33.422,-3.706670761
07/11/2024,32.18895346,2.856799,28.513538,42.471628,33.422,-2.091757536
08/11/2024,32.33051222,2.878277,28.766513,43.468291,33.422,-0.896467566
09/11/2024,31.90971389,2.850702,28.71557,42.481264,31.01,0.489560276
10/11/2024,32.2266356,2.821506,28.736366,43.098012,31.386,3.0963099
11/11/2024,33.1994619,2.845211,29.121294,45.528083,33.422,-2.58767581
12/11/2024,33.2356233,2.829484,28.914919,45.558102,33.422,-4.698507309
13/11/2024,33.24016044,2.827392,28.950707,45.572337,33.422,-1.163500428
14/11/2024,33.76759784,2.883452,29.126368,46.773319,33.422,-0.743877351
15/11/2024,33.76545785,2.896016,29.359371,46.368056,33.422,-0.425981045
16/11/2024,33.47801796,2.896223,29.277857,45.871366,33.422,1.087205291
17/11/2024,33.04734887,2.876202,29.147191,45.086218,31.772,2.435085535
18/11/2024,30.43667724,2.838483,29.082797,39.228933,31.772,2.002746582
19/11/2024,31.1035966,2.892038,28.953616,39.394436,31.868,0.120800577
20/11/2024,31.306063,2.895664,29.138584,39.315628,31.868,2.562244177
21/11/2024,32.4008631,2.860425,29.223131,43.193946,31.868,1.125352859
22/11/2024,33.70256534,2.843742,29.358176,46.249268,33.42241717,0.642150462
23/11/2024,33.06336876,2.839317,29.276721,45.302267,33.42241717,1.010910153
24/11/2024,33.33129372,2.867128,29.383202,45.591285,31.01,-1.862872243
25/11/2024,33.32665066,2.860054,29.114065,45.489592,31.386,-2.68940258
26/11/2024,33.09193845,2.815738,29.253675,45.716665,33.35,-3.973703623
27/11/2024,33.31629019,2.830338,29.435174,45.745987,33.35,-4.533201218
28/11/2024,33.09772558,2.826212,29.734583,45.758534,33.35,-6.111492634
29/11/2024,33.10090129,2.837361,29.849474,45.18953,33.422,-7.116044998
30/11/2024,32.9504257,2.837308,29.642279,45.129262,33.422,-2.702118397
01/12/2024,33.09292349,2.826187,29.649126,45.577989,33.422,-0.820172429
02/12/2024,33.39920256,2.847402,29.795556,45.974736,33.422,-1.544975996
03/12/2024,33.11525012,2.84914,28.756292,45.363083,33.422,-2.180768728
04/12/2024,33.33723524,2.853925,28.74216,46.100328,33.422,-3.757534266
05/12/2024,33.38281644,2.842024,28.886186,45.562709,30.876,-7.306782722
06/12/2024,33.2650089,2.836901,29.992727,44.931519,31.252,-5.437552452
07/12/2024,33.14145434,2.871379,29.973971,44.68139,33.422,-12.3549757
08/12/2024,33.18538618,2.935564,30.163479,44.184112,33.422,-15.2175684
09/12/2024,33.15913734,2.920075,29.847123,44.471744,33.422,-12.69830418
10/12/2024,31.04798076,2.737656,29.125347,40.403786,33.422,-10.04069042
11/12/2024,32.72150724,2.922995,29.546102,44.089428,33.422,-10.09155464
12/12/2024,33.42869626,2.821474,29.644837,45.279479,33.422,-3.172605038
13/12/2024,33.08714256,2.781992,30.045969,44.346422,30.876,-3.121741533
14/12/2024,33.6874324,2.88946,30.356692,45.041739,31.252,-7.535667896
15/12/2024,33.58062647,2.913894,29.762121,45.123685,33.422,-15.53546429
16/12/2024,33.37790641,2.857382,29.501593,45.099904,33.422,-2.168052673
17/12/2024,19.080689,1.343295,19.418192,21.28683,33.422,-2.333358765
18/12/2024,22.8714405,2.218953,28.350067,25.294318,33.422,-1.913735747
19/12/2024,33.04021376,2.413323,28.792016,45.691303,33.422,-4.749370575
20/12/2024,33.34143968,2.341785,28.717624,46.368327,33.422,-7.840848446
21/12/2024,32.94863204,0.983989,28.799614,46.536073,30.876,-4.78802681
22/12/2024,33.8394405,2.162795,28.720359,47.085923,31.252,-6.899875641
23/12/2024,34.12882587,2.375045,28.854847,46.861746,33.422,-12.68558788
24/12/2024,34.10686597,2.539912,28.776824,46.638078,33.422,-9.303171158
25/12/2024,34.08770228,2.616237,28.643802,45.954057,33.422,-6.531116009
26/12/2024,34.01673271,2.643625,28.762472,46.136674,33.422,-2.511380672
27/12/2024,34.11283632,2.841407,28.941104,46.71449,33.422,-6.988886356
28/12/2024,33.98123343,2.836493,28.672531,46.438599,33.422,-5.844460011
29/12/2024,33.822552,2.735885,28.324585,46.430555,33.422,-3.414206266
30/12/2024,34.10047604,2.696856,26.685815,48.356234,33.422,-4.151725769
31/12/2024,33.84542323,2.719367,28.228914,47.15564,17.6795176,-8.451209068
